"No.","Time","Source","Destination","Protocol","Length","Info"
"1480","1.202422960","31.13.76.107","10.0.2.15","TCP","1436","443  >  40506 [PSH, ACK] Seq=60427 Ack=734 Win=65535 Len=1380 [TCP segment of a reassembled PDU]"
"1481","1.207007625","13.32.253.118","10.0.2.15","TLSv1.2","3563","Application Data, Application Data"
"1482","1.207027275","10.0.2.15","13.32.253.118","TCP","56","33220  >  443 [ACK] Seq=670 Ack=8708 Win=49700 Len=0"
"1483","1.207067363","199.96.57.6","10.0.2.15","TCP","904","443  >  59196 [PSH, ACK] Seq=33457 Ack=661 Win=65535 Len=848 [TCP segment of a reassembled PDU]"
"1484","1.207073052","31.13.76.107","10.0.2.15","TCP","2816","443  >  40506 [PSH, ACK] Seq=61807 Ack=734 Win=65535 Len=2760 [TCP segment of a reassembled PDU]"
"1485","1.207075354","10.0.2.15","31.13.76.107","TCP","56","40506  >  443 [ACK] Seq=734 Ack=64567 Win=65320 Len=0"
"1486","1.207099303","152.195.54.95","10.0.2.15","TCP","2816","443  >  38044 [PSH, ACK] Seq=449550 Ack=1904 Win=65535 Len=2760 [TCP segment of a reassembled PDU]"
"1487","1.207103005","10.0.2.15","152.195.54.95","TCP","56","38044  >  443 [ACK] Seq=1904 Ack=452310 Win=65535 Len=0"
"1488","1.208097577","152.195.54.95","10.0.2.15","TCP","1436","443  >  38044 [PSH, ACK] Seq=452310 Ack=1904 Win=65535 Len=1380 [TCP segment of a reassembled PDU]"
"1489","1.211329550","152.195.54.95","10.0.2.15","TCP","1436","443  >  38044 [PSH, ACK] Seq=453690 Ack=1904 Win=65535 Len=1380 [TCP segment of a reassembled PDU]"
"1490","1.211356870","10.0.2.15","152.195.54.95","TCP","56","38044  >  443 [ACK] Seq=1904 Ack=455070 Win=65535 Len=0"
"1491","1.212138026","152.195.54.95","10.0.2.15","TCP","4196","443  >  38044 [PSH, ACK] Seq=455070 Ack=1904 Win=65535 Len=4140 [TCP segment of a reassembled PDU]"
"1492","1.212146197","10.0.2.15","152.195.54.95","TCP","56","38044  >  443 [ACK] Seq=1904 Ack=459210 Win=65535 Len=0"
"1493","1.213994297","152.195.54.95","10.0.2.15","TLSv1.2","9716","Application Data, Application Data"
"1494","1.214021006","10.0.2.15","152.195.54.95","TCP","56","38044  >  443 [ACK] Seq=1904 Ack=468870 Win=65535 Len=0"
"1495","1.214966086","152.195.54.95","10.0.2.15","TCP","5576","443  >  38044 [PSH, ACK] Seq=468870 Ack=1904 Win=65535 Len=5520 [TCP segment of a reassembled PDU]"
"1496","1.214975800","10.0.2.15","152.195.54.95","TCP","56","38044  >  443 [ACK] Seq=1904 Ack=474390 Win=65535 Len=0"
"1497","1.214999357","23.198.167.67","10.0.2.15","TLSv1.2","1269","Application Data"
"1498","1.215003114","10.0.2.15","23.198.167.67","TCP","56","54034  >  443 [ACK] Seq=665 Ack=6386 Win=45440 Len=0"
"1499","1.216453872","152.195.54.95","10.0.2.15","TCP","4196","443  >  38044 [PSH, ACK] Seq=474390 Ack=1904 Win=65535 Len=4140 [TCP segment of a reassembled PDU]"
"1500","1.216465708","10.0.2.15","152.195.54.95","TCP","56","38044  >  443 [ACK] Seq=1904 Ack=478530 Win=65535 Len=0"
"1501","1.216940396","152.195.54.95","10.0.2.15","TCP","2816","443  >  38044 [PSH, ACK] Seq=478530 Ack=1904 Win=65535 Len=2760 [TCP segment of a reassembled PDU]"
"1502","1.216946106","10.0.2.15","152.195.54.95","TCP","56","38044  >  443 [ACK] Seq=1904 Ack=481290 Win=65535 Len=0"
"1503","1.218809072","152.195.54.95","10.0.2.15","TLSv1.2","11096","Application Data, Application Data"
"1504","1.218830337","10.0.2.15","152.195.54.95","TCP","56","38044  >  443 [ACK] Seq=1904 Ack=492330 Win=65535 Len=0"
"1505","1.220859013","152.195.54.95","10.0.2.15","TCP","4196","443  >  38044 [PSH, ACK] Seq=492330 Ack=1904 Win=65535 Len=4140 [TCP segment of a reassembled PDU]"
"1506","1.222173420","152.195.54.95","10.0.2.15","TLSv1.2","8336","Application Data, Application Data"
"1507","1.223554287","10.0.2.15","152.195.54.95","TCP","56","38044  >  443 [ACK] Seq=1904 Ack=504750 Win=65535 Len=0"
"1508","1.224647745","31.13.76.107","10.0.2.15","TLSv1.2","2816","Application Data [TCP segment of a reassembled PDU]"
"1509","1.224657537","10.0.2.15","31.13.76.107","TCP","56","40506  >  443 [ACK] Seq=734 Ack=67327 Win=65320 Len=0"
"1510","1.225188437","199.96.57.6","10.0.2.15","TLSv1.2","5882","Application Data, Application Data, Application Data"
"1511","1.225195249","10.0.2.15","199.96.57.6","TCP","56","59196  >  443 [ACK] Seq=661 Ack=40131 Win=65320 Len=0"
"1512","1.227757627","31.13.76.107","10.0.2.15","TLSv1.2","14667","Application Data, Application Data, Application Data"
"1513","1.227775017","10.0.2.15","31.13.76.107","TCP","56","40506  >  443 [ACK] Seq=734 Ack=81938 Win=65320 Len=0"
"1514","1.231784765","152.195.54.95","10.0.2.15","TCP","4196","443  >  38044 [PSH, ACK] Seq=504750 Ack=1904 Win=65535 Len=4140 [TCP segment of a reassembled PDU]"
"1515","1.231799086","10.0.2.15","152.195.54.95","TCP","56","38044  >  443 [ACK] Seq=1904 Ack=508890 Win=65535 Len=0"
"1516","1.233765132","152.195.54.95","10.0.2.15","TCP","4196","443  >  38044 [PSH, ACK] Seq=508890 Ack=1904 Win=65535 Len=4140 [TCP segment of a reassembled PDU]"
"1517","1.233796771","10.0.2.15","152.195.54.95","TCP","56","38044  >  443 [ACK] Seq=1904 Ack=513030 Win=65535 Len=0"
"1518","1.234133794","152.195.54.95","10.0.2.15","TCP","1436","443  >  38044 [PSH, ACK] Seq=513030 Ack=1904 Win=65535 Len=1380 [TCP segment of a reassembled PDU]"
"1519","1.235187243","152.195.54.95","10.0.2.15","TLSv1.2","9716","Application Data, Application Data"
"1520","1.235198965","10.0.2.15","152.195.54.95","TCP","56","38044  >  443 [ACK] Seq=1904 Ack=524070 Win=65535 Len=0"
"1521","1.236693466","152.195.54.95","10.0.2.15","TCP","6956","443  >  38044 [PSH, ACK] Seq=524070 Ack=1904 Win=65535 Len=6900 [TCP segment of a reassembled PDU]"
"1522","1.236703799","10.0.2.15","152.195.54.95","TCP","56","38044  >  443 [ACK] Seq=1904 Ack=530970 Win=65535 Len=0"
"1523","1.239613638","152.195.54.95","10.0.2.15","TLSv1.2","1436","Application Data, Application Data"
"1524","1.239985452","152.195.54.95","10.0.2.15","TCP","1436","443  >  38044 [PSH, ACK] Seq=532350 Ack=1904 Win=65535 Len=1380 [TCP segment of a reassembled PDU]"
"1525","1.239994654","10.0.2.15","152.195.54.95","TCP","56","38044  >  443 [ACK] Seq=1904 Ack=533730 Win=65535 Len=0"
"1526","1.240886315","10.0.2.15","192.229.210.207","TLSv1.2","158","Application Data"
"1527","1.241077613","152.195.54.95","10.0.2.15","TLSv1.2","5576","Application Data, Application Data, Application Data"
"1528","1.241085701","10.0.2.15","152.195.54.95","TCP","56","38044  >  443 [ACK] Seq=1904 Ack=539250 Win=65535 Len=0"
"1529","1.241107831","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=1706839 Ack=4386 Win=65535 Len=0"
"1530","1.244708610","152.195.54.95","10.0.2.15","TLSv1.2","4210","Application Data"
"1531","1.244723645","10.0.2.15","152.195.54.95","TCP","56","38044  >  443 [ACK] Seq=1904 Ack=543404 Win=65535 Len=0"
"1532","1.264377810","192.229.210.207","10.0.2.15","TLSv1.2","155","Application Data"
"1533","1.265033321","192.229.210.207","10.0.2.15","TLSv1.2","94","Application Data"
"1534","1.265101201","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1706976 Win=65535 Len=0"
"1535","1.266717851","192.229.210.207","10.0.2.15","TCP","9716","443  >  52050 [PSH, ACK] Seq=1706976 Ack=4386 Win=65535 Len=9660 [TCP segment of a reassembled PDU]"
"1536","1.266745493","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1716636 Win=65535 Len=0"
"1537","1.267793220","192.229.210.207","10.0.2.15","TLSv1.2","6808","Application Data"
"1538","1.267802004","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1723388 Win=65535 Len=0"
"1539","1.269486510","192.229.210.207","10.0.2.15","TLSv1.2","11164","Application Data, Application Data"
"1540","1.269497750","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1734496 Win=65535 Len=0"
"1541","1.270587326","192.229.210.207","10.0.2.15","TCP","4196","443  >  52050 [PSH, ACK] Seq=1734496 Ack=4386 Win=65535 Len=4140 [TCP segment of a reassembled PDU]"
"1542","1.270596142","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1738636 Win=65535 Len=0"
"1543","1.273511161","192.229.210.207","10.0.2.15","TLSv1.2","17836","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"1544","1.273614602","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1756416 Win=65535 Len=0"
"1545","1.274927107","192.229.210.207","10.0.2.15","TCP","11096","443  >  52050 [PSH, ACK] Seq=1756416 Ack=4386 Win=65535 Len=11040 [TCP segment of a reassembled PDU]"
"1546","1.274939640","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1767456 Win=65535 Len=0"
"1547","1.278313909","192.229.210.207","10.0.2.15","TLSv1.2","26116","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"1548","1.278401674","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1793516 Win=65535 Len=0"
"1549","1.279607055","192.229.210.207","10.0.2.15","TLSv1.2","12324","Application Data"
"1550","1.279617623","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1805784 Win=65535 Len=0"
"1551","1.281339830","192.229.210.207","10.0.2.15","TLSv1.2","128","Application Data, Application Data"
"1552","1.283803317","192.229.210.207","10.0.2.15","TLSv1.2","16498","Application Data, Application Data"
"1553","1.283918372","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1822298 Win=65535 Len=0"
"1554","1.284679321","192.229.210.207","10.0.2.15","TLSv1.2","19334","Application Data, Application Data, Application Data, Application Data"
"1555","1.284742094","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1841576 Win=65535 Len=0"
"1556","1.287927384","192.229.210.207","10.0.2.15","TLSv1.2","27576","Application Data, Application Data, Application Data"
"1557","1.288792440","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1869096 Win=65535 Len=0"
"1558","1.288923778","192.229.210.207","10.0.2.15","TLSv1.2","11016","Application Data, Application Data, Application Data"
"1559","1.288973689","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1880056 Win=65535 Len=0"
"1560","1.291324120","192.229.210.207","10.0.2.15","TLSv1.2","12396","Application Data, Application Data, Application Data"
"1561","1.291336636","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1892396 Win=65535 Len=0"
"1562","1.292984738","192.229.210.207","10.0.2.15","TCP","2816","443  >  52050 [PSH, ACK] Seq=1892396 Ack=4386 Win=65535 Len=2760 [TCP segment of a reassembled PDU]"
"1563","1.293021419","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1895156 Win=65535 Len=0"
"1564","1.294438674","192.229.210.207","10.0.2.15","TLSv1.2","19936","Application Data, Application Data, Application Data"
"1565","1.295140747","192.229.210.207","10.0.2.15","TCP","3556","443  >  52050 [PSH, ACK] Seq=1915036 Ack=4386 Win=65535 Len=3500 [TCP segment of a reassembled PDU]"
"1566","1.297084168","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1918536 Win=65535 Len=0"
"1567","1.297167173","192.229.210.207","10.0.2.15","TLSv1.2","13776","Application Data, Application Data, Application Data"
"1568","1.297261353","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1932256 Win=65535 Len=0"
"1569","1.298834401","192.229.210.207","10.0.2.15","TLSv1.2","5496","Application Data, Application Data, Application Data"
"1570","1.298843181","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1937696 Win=65535 Len=0"
"1571","1.299205076","192.229.210.207","10.0.2.15","TCP","4316","443  >  52050 [ACK] Seq=1937696 Ack=4386 Win=65535 Len=4260 [TCP segment of a reassembled PDU]"
"1572","1.299212073","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1941956 Win=65535 Len=0"
"1573","1.299680395","192.229.210.207","10.0.2.15","TLSv1.2","12276","Application Data, Application Data, Application Data"
"1574","1.300979686","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1954176 Win=65535 Len=0"
"1575","1.303224323","192.229.210.207","10.0.2.15","TCP","1476","443  >  52050 [ACK] Seq=1954176 Ack=4386 Win=65535 Len=1420 [TCP segment of a reassembled PDU]"
"1576","1.303664527","192.229.210.207","10.0.2.15","TCP","5536","443  >  52050 [PSH, ACK] Seq=1955596 Ack=4386 Win=65535 Len=5480 [TCP segment of a reassembled PDU]"
"1577","1.303674494","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1961076 Win=65535 Len=0"
"1578","1.304517617","192.229.210.207","10.0.2.15","TLSv1.2","15676","Application Data, Application Data, Application Data"
"1579","1.305172957","192.229.210.207","10.0.2.15","TLSv1.2","16016","Application Data, Application Data, Application Data"
"1580","1.308018745","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1992656 Win=65535 Len=0"
"1581","1.310110460","192.229.210.207","10.0.2.15","TCP","6956","443  >  52050 [PSH, ACK] Seq=1992656 Ack=4386 Win=65535 Len=6900 [TCP segment of a reassembled PDU]"
"1582","1.310144197","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=1999556 Win=65535 Len=0"
"1583","1.311902931","192.229.210.207","10.0.2.15","TLSv1.2","12396","Application Data, Application Data, Application Data"
"1584","1.311925980","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=2011896 Win=65535 Len=0"
"1585","1.312665433","192.229.210.207","10.0.2.15","TLSv1.2","17096","Application Data, Application Data, Application Data"
"1586","1.313169211","192.229.210.207","10.0.2.15","TCP","2256","443  >  52050 [PSH, ACK] Seq=2028936 Ack=4386 Win=65535 Len=2200 [TCP segment of a reassembled PDU]"
"1587","1.314286268","192.229.210.207","10.0.2.15","TCP","4196","443  >  52050 [PSH, ACK] Seq=2031136 Ack=4386 Win=65535 Len=4140 [TCP segment of a reassembled PDU]"
"1588","1.315645448","192.229.210.207","10.0.2.15","TLSv1.2","2736","Application Data, Application Data, Application Data"
"1589","1.316199278","192.229.210.207","10.0.2.15","TLSv1.2","16127","Application Data, Application Data, Application Data, Application Data"
"1590","1.319801700","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=4386 Ack=2054027 Win=65535 Len=0"
"1591","1.379228037","10.0.2.15","192.229.210.207","TLSv1.2","157","Application Data"
"1592","1.379669404","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=2054027 Ack=4487 Win=65535 Len=0"
"1593","1.386723071","10.0.2.15","192.229.210.207","TLSv1.2","168","Application Data"
"1594","1.386912003","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=2054027 Ack=4599 Win=65535 Len=0"
"1595","1.387413354","10.0.2.15","192.229.210.207","TLSv1.2","168","Application Data"
"1596","1.387558600","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=2054027 Ack=4711 Win=65535 Len=0"
"1597","1.390979121","10.0.2.15","192.229.210.207","TLSv1.2","169","Application Data"
"1598","1.391165421","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=2054027 Ack=4824 Win=65535 Len=0"
"1599","1.391984127","10.0.2.15","192.229.210.207","TLSv1.2","169","Application Data"
"1600","1.392133546","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=2054027 Ack=4937 Win=65535 Len=0"
"1601","1.395763075","10.0.2.15","192.229.210.207","TLSv1.2","169","Application Data"
"1602","1.395950860","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=2054027 Ack=5050 Win=65535 Len=0"
"1603","1.396593848","192.229.210.207","10.0.2.15","TLSv1.2","155","Application Data"
"1604","1.396897219","192.229.210.207","10.0.2.15","TLSv1.2","94","Application Data"
"1605","1.397034472","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=5050 Ack=2054164 Win=65535 Len=0"
"1606","1.397900779","192.229.210.207","10.0.2.15","TCP","4196","443  >  52050 [PSH, ACK] Seq=2054164 Ack=5050 Win=65535 Len=4140 [TCP segment of a reassembled PDU]"
"1607","1.397922274","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=5050 Ack=2058304 Win=65535 Len=0"
"1608","1.401067667","192.229.210.207","10.0.2.15","TLSv1.2","13776","Application Data, Application Data, Application Data"
"1609","1.401098913","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=5050 Ack=2072024 Win=65535 Len=0"
"1610","1.402671827","192.229.210.207","10.0.2.15","TCP","13856","443  >  52050 [PSH, ACK] Seq=2072024 Ack=5050 Win=65535 Len=13800 [TCP segment of a reassembled PDU]"
"1611","1.402695002","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=5050 Ack=2085824 Win=65535 Len=0"
"1612","1.404086788","192.229.210.207","10.0.2.15","TLSv1.2","2915","Application Data, Application Data, Application Data, Application Data"
"1613","1.404109997","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=5050 Ack=2088683 Win=65535 Len=0"
"1614","1.404635111","10.0.2.15","192.229.210.207","TLSv1.2","170","Application Data"
"1615","1.404766454","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=2088683 Ack=5164 Win=65535 Len=0"
"1616","1.415082152","192.229.210.207","10.0.2.15","TLSv1.2","155","Application Data"
"1617","1.415123354","192.229.210.207","10.0.2.15","TLSv1.2","94","Application Data"
"1618","1.415544301","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=5164 Ack=2088820 Win=65535 Len=0"
"1619","1.415960844","192.229.210.207","10.0.2.15","TCP","4196","443  >  52050 [PSH, ACK] Seq=2088820 Ack=5164 Win=65535 Len=4140 [TCP segment of a reassembled PDU]"
"1620","1.415968672","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=5164 Ack=2092960 Win=65535 Len=0"
"1621","1.417655259","192.229.210.207","10.0.2.15","TCP","9716","443  >  52050 [PSH, ACK] Seq=2092960 Ack=5164 Win=65535 Len=9660 [TCP segment of a reassembled PDU]"
"1622","1.417683681","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=5164 Ack=2102620 Win=65535 Len=0"
"1623","1.419625947","192.229.210.207","10.0.2.15","TLSv1.2","9292","Application Data, Application Data, Application Data, Application Data"
"1624","1.419647919","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=5164 Ack=2111856 Win=65535 Len=0"
"1625","1.420190811","10.0.2.15","192.229.210.207","TLSv1.2","170","Application Data"
"1626","1.420309724","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=2111856 Ack=5278 Win=65535 Len=0"
"1627","1.422143214","192.229.210.207","10.0.2.15","TLSv1.2","8511","Application Data, Application Data"
"1628","1.422164501","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=5278 Ack=2120311 Win=65535 Len=0"
"1629","1.425206668","192.229.210.207","10.0.2.15","TLSv1.2","17916","Application Data, Application Data, Application Data"
"1630","1.426600740","192.229.210.207","10.0.2.15","TCP","4196","443  >  52050 [PSH, ACK] Seq=2138171 Ack=5278 Win=65535 Len=4140 [TCP segment of a reassembled PDU]"
"1631","1.427138642","192.229.210.207","10.0.2.15","TLSv1.2","12992","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"1632","1.427566349","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=5278 Ack=2155247 Win=65535 Len=0"
"1633","1.428179836","10.0.2.15","192.229.210.207","TLSv1.2","169","Application Data"
"1634","1.428294961","192.229.210.207","10.0.2.15","TCP","62","443  >  52050 [ACK] Seq=2155247 Ack=5391 Win=65535 Len=0"
"1635","1.429089312","192.229.210.207","10.0.2.15","TCP","1436","443  >  52050 [PSH, ACK] Seq=2155247 Ack=5391 Win=65535 Len=1380 [TCP segment of a reassembled PDU]"
"1636","1.431678353","192.229.210.207","10.0.2.15","TLSv1.2","13776","Application Data, Application Data, Application Data"
"1637","1.431727722","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=5391 Ack=2170347 Win=65535 Len=0"
"1638","1.432535486","192.229.210.207","10.0.2.15","TLSv1.2","23436","Application Data, Application Data, Application Data"
"1639","1.432908663","10.0.2.15","192.229.210.207","TCP","56","52050  >  443 [ACK] Seq=5391 Ack=2193727 Win=65535 Len=0"
